"date","TRMMEANCPIM158SFRBCLE","CPIAUCSL"
2001-03-01,2.54808260046084,0.000568181818181786
2001-04-01,2.31990785488578,0.0017035775127769
2001-05-01,3.2576509179906,0.00510204081632656
2001-06-01,3.16006594434597,0.00225606316976862
2001-07-01,1.92599538158853,-0.00168823860438932
2001-08-01,2.12277744735001,0
2001-09-01,2.27579871906993,0.00394588500563691
2001-10-01,1.79784655375961,-0.00280741156653565
2001-11-01,2.83457282661848,-0.000563063063063031
2001-12-01,1.866174166204,-0.000563380281690109
2002-01-01,1.7161525366987,0.00169109357384432
2002-02-01,1.87227694054137,0.00168823860438948
2002-03-01,2.04695678914437,0.00280898876404494
2002-04-01,2.84565346615373,0.0044817927170869
2002-05-01,1.91988965741647,0.00111544896820964
2002-06-01,1.0332612451468,0.000557103064066821
2002-07-01,2.6365336079806,0.00222717149220493
2002-08-01,2.6770969966273,0.00277777777777778
2002-09-01,1.88204193448496,0.00166204986149591
2002-10-01,2.11788433974225,0.00221238938053085
2002-11-01,2.25864990574784,0.00165562913907291
2002-12-01,1.75272448463191,0.00165289256198353
2003-01-01,2.13990537262143,0.00440044004400431
2003-02-01,2.39836694927122,0.00547645125958379
2003-03-01,1.03568401221943,0.00163398692810464
2003-04-01,-0.109145364016627,-0.00380641653072331
2003-05-01,1.09505795013343,-0.00163755458515275
2003-06-01,1.31587006230156,0.00109349371241109
2003-07-01,2.71029610143867,0.00327689787001635
2003-08-01,2.11421454327017,0.0043549265106152
2003-09-01,1.93210144105376,0.00325203252032517
2003-10-01,1.42644179269265,-0.00108049702863311
2003-11-01,0.620960280601013,0.000540832882639234
2003-12-01,2.80749072524862,0.0027027027027027
2004-01-01,2.01517643494391,0.00431266846361192
2004-02-01,2.83457282661848,0.0021470746108426
2004-03-01,2.381199440819,0.00214247455811465
2004-04-01,2.17172148527529,0.00160342063067884
2004-05-01,3.24282234818207,0.00426894343649938
2004-06-01,2.81979996074067,0.00371944739638691
2004-07-01,1.44346263192334,0.00105876124933821
2004-08-01,1.24909449091635,0.000528820729772577
2004-09-01,2.45233976856096,0.00317124735729399
2004-10-01,2.8542727209909,0.00526870389884088
2004-11-01,3.02926233624485,0.00471698113207535
2004-12-01,1.90279555548492,0
2005-01-01,2.33584039929939,-0.000521648408972323
2005-02-01,2.87767117921536,0.0041753653444677
2005-03-01,2.41185778143851,0.00363825363825358
2005-04-01,3.39243204247357,0.00310719834282752
2005-05-01,2.20599501926029,-0.000516262261228675
2005-06-01,0.979974264052186,0.000516528925619805
2005-07-01,3.11315646621271,0.00619514713474454
2005-08-01,1.93088020233647,0.00615700359158537
2005-09-01,4.15467610188991,0.0137684854665988
2005-10-01,2.49038164598288,0.00150905432595565
2005-11-01,3.14895396913377,-0.00502260170768458
2005-12-01,1.42036350545982,0
2006-01-01,3.69596954816764,0.00605754669358918
2006-02-01,1.47264726472112,0.000501756146512766
2006-03-01,2.24027909192881,0.00150451354062178
2006-04-01,2.98857143183806,0.00500751126690035
2006-05-01,3.29225821904604,0.00298953662182373
2006-06-01,2.94296578027589,0.00248385494287134
2006-07-01,3.18476286379996,0.0054509415262636
2006-08-01,3.43822018594075,0.00443568260226715
2006-09-01,2.1876328768774,-0.00490677134445535
2006-10-01,1.61016204391329,-0.00443786982248523
2006-11-01,1.15446394074417,0.000495294700346678
2006-12-01,2.61564318887055,0.00544554455445542
2007-01-01,3.09834720622502,0.00165928114229452
2007-02-01,4.01773993085832,0.00387835054586917
2007-03-01,3.00090025291331,0.00520012143409758
2007-04-01,2.37629484145767,0.00300066248392495
2007-05-01,2.42167031907035,0.0041329940166291
2007-06-01,2.59475638144984,0.00231675171096231
2007-07-01,2.39591424572614,0.00178059584817163
2007-08-01,1.67106380455908,0.000308280708852921
2007-09-01,3.44440923729381,0.004237553390765
2007-10-01,3.65007682581691,0.00308323783128024
2007-11-01,3.744363137108,0.00785888426789046
2007-12-01,2.9146257610241,0.0028980145517326
2008-01-01,3.87102847928051,0.00344770507697043
2008-02-01,2.75457697655574,0.00241782687793983
2008-03-01,3.60544232602045,0.00357802780611883
2008-04-01,2.53825924752817,0.00231438102020164
2008-05-01,3.97296060764825,0.00591749165661717
2008-06-01,4.96973149883149,0.0104782350098509
2008-07-01,6.50165973159778,0.00714144475152094
2008-08-01,1.55416199470979,-0.00148847572780068
2008-09-01,2.66357413915834,0.000855091682290054
2008-10-01,0.121267346643639,-0.00859843656482867
2008-11-01,0.432856393838921,-0.0177054770847255
2008-12-01,0.338925344380647,-0.00823352239940322
2009-01-01,1.9980676836896,0.00253077134126149
2009-02-01,2.13134115206499,0.00364266065218734
2009-03-01,0.39069788183681,-0.000987282856538436
2009-04-01,0.867429677976128,0.00100708251958869
2009-05-01,0.873477511257903,0.00147149391892204
2009-06-01,1.5371241301011,0.00829961224662242
2009-07-01,-0.1055489054134,-0.000297965454630071
2009-08-01,1.47872842421488,0.00334845337779307
2009-09-01,1.65766245342105,0.00193088723340062
2009-10-01,1.96996621006464,0.00300193179870378
2009-11-01,1.2636603571998,0.00334859058976774
2009-12-01,0.684940911159759,0.000520176399642779
2010-01-01,0.80092516392456,0.000648732211624688
2010-02-01,0.00240002639411152,-0.000951776649746164
2010-03-01,0.146498271530571,0.000331368136192317
2010-04-01,0.470210341296329,0.000230040533141861
2010-05-01,0.17774464549285,-0.000519772036264447
2010-06-01,0.584761427148739,-0.000418795158543788
2010-07-01,1.24059876382652,0.00186925354168287
2010-08-01,1.0054034627291,0.00146136347969951
2010-09-01,1.66131720677274,0.00161524942296134
2010-10-01,0.965445878047766,0.00348184629481155
2010-11-01,1.62355751312404,0.00253384162348486
2010-12-01,1.56389903321463,0.0040165763468282
2011-01-01,3.01729991950082,0.00324304220037013
2011-02-01,3.13759648260596,0.00321447463006408
2011-03-01,2.7485489329993,0.00517354820683375
2011-04-01,2.53015539489112,0.00469409897509929
2011-05-01,3.76012649257358,0.00318171473450765
2011-06-01,1.8305409410839,0
2011-07-01,2.52192950004204,0.00262003683175715
2011-08-01,3.41965506841511,0.00315446216641888
2011-09-01,2.53445267644086,0.00217154785808432
2011-10-01,1.60687427772346,0.000675207527019297
2011-11-01,2.31831471124397,0.00184785005512684
2011-12-01,1.77735643550951,0.000237708490154916
2012-01-01,3.08825317774657,0.00272419605409664
2012-02-01,1.03387905979389,0.00213744612494621
2012-03-01,2.33465154002066,0.00209347038702916
2012-04-01,1.90710554186106,0.00166078835000688
2012-05-01,0.991598268015004,-0.00206818013238106
2012-06-01,1.85071142124829,-0.000826363171310739
2012-07-01,1.00104371842522,0.000288809928060083
2012-08-01,2.35643355917057,0.00580952797585197
2012-09-01,2.247333124316,0.00477126627754234
2012-10-01,2.42613508048102,0.00269679458043858
2012-11-01,1.709180912565,-0.00167934449442669
2012-12-01,1.29279756976493,-0.000121081604677173
2013-01-01,2.03431701447518,0.00198078894218085
2013-02-01,2.3212927256324,0.00542992675210101
2013-03-01,0.846917791173318,-0.00281191910258998
2013-04-01,0.67435132576561,-0.0020879792665812
2013-05-01,0.932098494082823,0.000414155489501605
2013-06-01,1.88708356441625,0.00238040820550854
2013-07-01,1.95187500594154,0.00195745230054427
2013-08-01,2.49929254620691,0.00238729068269636
2013-09-01,1.76911266861175,0.000376944691933479
2013-10-01,1.15591919304463,0.000535231048539033
2013-11-01,1.93906261567658,0.00184448942735229
2013-12-01,2.18257775847257,0.00264416915847928
2014-01-01,2.66546744126854,0.00242417529045376
2014-02-01,1.44583354834882,0.00110077862024407
2014-03-01,2.32555744222462,0.00204205530106516
2014-04-01,2.48155717961447,0.00186418560509769
2014-05-01,2.42490841713268,0.00190300590354728
2014-06-01,1.30995576523165,0.00132113220607969
2014-07-01,2.29537607800816,0.00112548528649289
2014-08-01,0.794494490668596,-0.000160001347379694
2014-09-01,1.61116059833979,7.15910048007913e-05
2014-10-01,1.65758941631036,-0.000197913903241144
2014-11-01,1.04862239119379,-0.001882660152466
2014-12-01,1.48294890279406,-0.00308460944455929
2015-01-01,0.836342479316543,-0.00637031644176555
2015-02-01,1.68379963145415,0.00253464368021742
2015-03-01,2.22159992565298,0.00269395178081255
2015-04-01,2.10622751637224,0.00104247889615897
2015-05-01,1.80469286785847,0.00329774534124678
2015-06-01,2.39029554030881,0.00276792081046074
2015-07-01,1.98573272598919,0.00158631978018733
2015-08-01,1.27138874504089,-4.20108051792927e-06
2015-09-01,2.6188438047944,-0.00224758751937755
2015-10-01,1.62615212585318,0.000989482016690724
2015-11-01,1.54727920875484,0.00119461749105085
2015-12-01,0.771019156848274,-0.00107555342685607
2016-01-01,1.63573088084201,-0.00045844356307388
2016-02-01,2.03277276190412,-0.00132967532358227
2016-03-01,1.95789064861109,0.00313479623824451
2016-04-01,3.00602442574667,0.00383064516129023
2016-05-01,2.62210826541662,0.00236409586931779
2016-06-01,2.09548758450182,0.0027759572878272
2016-07-01,1.89341445249174,-0.000503700743478987
2016-08-01,2.33658444795919,0.00184922178583175
2016-09-01,2.47700554057593,0.00262320979442516
2016-10-01,1.8169944206619,0.00234268749792693
2016-11-01,1.94202523210472,0.00117894771677124
2016-12-01,1.93831145020167,0.00252452215877629
2017-01-01,3.11091087687085,0.00405131946075827
2017-02-01,2.34138291271837,0.00103439783269029
2017-03-01,0.680052893730232,-0.000434654244849851
2017-04-01,2.07069536236484,0.00208396577045203
2017-05-01,1.52081057453353,-0.000839221529921369
2017-06-01,1.14177026821543,0.000610483101090269
2017-07-01,1.70036366658721,0.000253871541000302
2017-08-01,2.24744441479099,0.00378663828393651
2017-09-01,2.05420536265251,0.00548928447625446
2017-10-01,1.72009862595257,0.000429931332665546
2017-11-01,1.73352131404294,0.00292308752640296
2017-12-01,2.55292738286543,0.00144717800289437
2018-01-01,2.93148935178356,0.00397600671682765
2018-02-01,2.46360492362232,0.00232790958543914
2018-03-01,1.77946799715019,0.000870437224227776
2018-04-01,2.58899137917201,0.00303786916322339
2018-05-01,2.60021937156552,0.00204175407052241
2018-06-01,2.43536915422748,0.00145941160989842
2018-07-01,1.95445562868179,0.000768458941199003
2018-08-01,1.79044021982642,0.00155165211163944
2018-09-01,2.25801181978926,0.00177964923431378
2018-10-01,2.22661669078463,0.00283920803543462
2018-11-01,2.16882342625462,-0.000304469373148957
2018-12-01,2.3774546248559,-0.00130131080364845
2019-01-01,2.06607579905187,-0.000205946303461848
2019-02-01,2.1266384279055,0.00209157783402851
2019-03-01,3.13244774807022,0.00465669706564835
2019-04-01,2.68273449387264,0.00463904748039521
2019-05-01,1.46166886753882,0.000176245270751964
2019-06-01,2.52075693743343,0.000203625313759168
2019-07-01,2.77063211090847,0.00196536725353633
2019-08-01,2.20084773839642,0.000754127185698871
2019-09-01,2.26651647797895,0.00161644242107149
2019-10-01,3.12822125507004,0.00333291753075647
2019-11-01,2.52157025767328,0.00233889046455328
2019-12-01,1.54137171089366,0.000829492730310202
2020-01-01,2.5994349636195,0.00187449409960394
2020-02-01,2.25855800006165,0.000529597544522919
2020-03-01,1.92356029264169,-0.00322613049794469
2020-04-01,0.658411997512687,-0.00696541325405335
2020-05-01,2.67121801183923,-0.000975830627029728
2020-06-01,2.24399082248972,0.00523556118183016
2020-07-01,4.16523013111441,0.00513833070327502
2020-08-01,2.85716499947228,0.00350729300397534
2020-09-01,1.57158147356433,0.00245846996851762
2020-10-01,1.87815484469935,0.00120315665253369
2020-11-01,1.3512301804798,0.00178528921685325
2020-12-01,1.57638549690546,0.00242596588317798
2021-01-01,0.69494510632655,0.00256537696895547
2021-02-01,2.88918176184449,0.00354649145219294
2021-03-01,2.92728390336741,0.00620152682198352
2021-04-01,4.54146721944666,0.00770035461662501
2021-05-01,4.80873058492204,0.00644225580140311
2021-06-01,5.7260650559902,0.00904856060859951
2021-07-01,5.26540035297329,0.0047383395883844
2021-08-01,4.99030719843061,0.00274365048757649
2021-09-01,6.08107780356681,0.00412436083395593
